Id,Title,URL,Short Intro,Category,Sub-Category,Course Type,Language,Skills,Instructors,Rating,Number of viewers,Duration,Site
1554,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management?specialization=agile-development,"While agile has become the de facto standard for managing digital innovation teams, many wonder if they’re doing it ‘right’. Twitter is full of jokes about how teams say they do agile but don’t ‘really’ do it. The reality is that getting the most out of agile is less about observing specific procedures and more about how a team focuses and measures their progress. ",Computer Science,Design and Product,Course,English,"agile product management,Agile Software Development,backlog management,Kanban,XP,",Alex Cowan,4.7,"1,263 ",Approx. 10 hours to complete,Coursera
2004,Getting a Consulting Job,https://www.coursera.org/learn/getting-a-consulting-job?specialization=managementconsulting,This is the #2 course in the specialization on management consulting.,Business,Business Strategy,Course,English,"Management Consulting,Case interview,interviewing,Consulting,Project Management,",John Kim,4.7,47 ,Approx. 8 hours to complete,Coursera
2006,Agile Meets Design Thinking,https://www.coursera.org/learn/uva-darden-getting-started-agile?specialization=uva-darden-digital-product-management,"Despite everyone's good intentions, hard work and solid ideas, too many teams end up creating products that no one wants, no one can use, and no one buys. But it doesn't have to be this way. Agile and design thinking offer a different--and effective--approach to product development, one that results in valuable solutions to meaningful problems. In this course, you’ll learn how to determine what's valuable to a user early in the process--to frontload value--by focusing your team on testable narratives about the user and creating a strong shared perspective. ",Computer Science,Design and Product,Course,English,"agile user stories,User Experience Design (UXD),Agile Software Development,Product Management,Software Development,",Alex Cowan,4.7,"3,298 ",Approx. 9 hours to complete,Coursera
2007,Financial Accounting: Advanced Topics,https://www.coursera.org/learn/financial-accounting-advanced?specialization=business-value-project-management,"In this course, you will explore advanced topics in financial accounting. You will start your journey with accounting for assets with more than one-year life. You will learn in detail how firms account for fixed assets. You will then move to financing of assets and discuss accounting for liabilities. The course will continue with an in-depth exploration of shareholders’ equity. Finally, you will critically evaluate preparation, components, and analysis of cash flows statement. ",Business,Finance,Course,English,"Cash Flow,Financial Accounting,Cash Flow Statement,Financial Statement,",Oktay Urcan,4.7,"1,596 ",Approx. 13 hours to complete,Coursera
1620,"Java Programming: Arrays, Lists, and Structured Data",https://www.coursera.org/learn/java-programming-arrays-lists-data?specialization=object-oriented-programming,Build on the software engineering skills you learned in “Java Programming: Solving Problems with Software” by learning new data structures. Use these data structures to build more complex programs that use Java’s object-oriented features. At the end of the course you will write an encryption program and a program to break your encryption algorithm.,Computer Science,Software Development,Course,English,"Data Structure,Cryptography,Hash Table,Java Programming,",Andrew D. Hilton,4.7,"3,051 ",Approx. 14 hours to complete,Coursera
981,Earth Economics,https://www.coursera.org/learn/earth-economics,"After this course you will be an Earth Economist that can provide evidence-based advise on the best global policy. As an Earth Economist you will better understand the behavior and advice of economists, have become a better economist yourself and know where to find Earth's data and how to analyze these world observations. Our planet is too important: we need you to get engaged!",Social Sciences,Economics,Course,English,"Earth Economics,Policy Development,Data Analysis,Policy Analysis,You will develop a good understanding about why we need Earth Economics in addition to traditional macroeconomics (nation-level) and microeconomics (individual and firm level,",Peter A.G. van Bergeijk,4.7,58 ,Approx. 20 hours to complete,Coursera
2206,Health Care Delivery in Healthcare Organizations,https://www.coursera.org/learn/healthcare-delivery-in-healthcare-organizations?specialization=healthcare-organization-operations,"Have you ever needed health care and thought that there must be better ways to get or deliver health care? For example, have you found yourself thinking that there should be a way to get a diagnostic test or treatment at home? Or do you work in a healthcare organization and find yourself thinking that there must be better ways to deliver health care? If you have, this course is for you. Course content includes an overview of health care delivery including healthcare consumerism, the patient's perspective, health care delivery for sickness and treatment, as well as health care delivery for health and wellness. The course provides links to external sites to connect you to the larger ""real world"" of healthcare organizations and health care delivery. The links also serve as resources you can take with you after you complete the course experience. And because everyone loves a road trip/field trip, there are also ""virtual field trips"" to the often hidden places of interest on the web. The course format is readings, videos, quizzes, and a brief electronic PowerPoint presentation project (PowerPoint only - no oral presentation). The PowerPoint project requires you to synthesize course material to design a patient-centered health care delivery system the way you would have things run in the best of all worlds. The electronic PowerPoint presentation file is an artifact of the course which you can circulate to colleagues or use for a talk or presentation event.",Health,Healthcare Management,Course,English,"Pharmacy Healthcare Organization Operations,Public Health and Wellness Healthcare Organization Operations,Medical Healthcare Organization Operations,Healthcare Administration,Dental Healthcare Organization Operations,","Margaret Kilduff, Ph.D.",4.7,108 ,Approx. 16 hours to complete,Coursera
715,Management of Fashion and Luxury Companies,https://www.coursera.org/learn/mafash,"Learn how fashion and luxury companies work and understand their brands, products, retail, and communication strategies. Travel through business models, international development, and product categories with industry influent experts.",Business,Leadership and Management,Course,English,"Strategic Management,Business Model,Luxury Goods,Brand Management,",Erica Corbellini,4.7,"5,392 ",Approx. 12 hours to complete,Coursera
163,Statistical Analysis with R for Public Health Specialization,https://www.coursera.org/specializations/statistical-analysis-r-public-health,Master Statistics for Public Health and Learn R. Develop your statistical thinking skills and learn key data analysis methods through R,Health,Public Health,Specialization,English,"Statistical Thinking, Survival Analysis, Logistic Regression, Data analysis with R, Linear Regression, Run basic analyses in R, R Programming, Understand common data distributions and types of variables, Formulate a scientific hypothesis, Correlation And Dependence, Understand common ways to choose what predictors go into a regression model, Run and interpret Kaplan-Meier curves in R, ","Alex Bottle ,Victoria Cornelius ,",4.7,"1,528 ",Approximately 4 months to complete,Coursera
694,Agile with Atlassian Jira,https://www.coursera.org/learn/agile-atlassian-jira,"This course discusses common foundational principles and practices used by agile methodologies, providing you with a flexible set of tools to use in your role (e.g. product owner, scrum master, project manager, team member) on an agile team. Learn agile and lean principles, including kanban and scrum, and use Jira Software Cloud as the tool to apply hands-on exercises in these topics. The course includes instruction on company-managed and team-managed Jira projects. ",Computer Science,Software Development,Course,English,"Project Management,Agile Management,work management,Scrum (Software Development),",Kashmira Shukla,4.7,"7,841 ",Approx. 12 hours to complete,Coursera
700,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,"In this course you will learn what Artificial Intelligence (AI) is, explore use cases and applications of AI, understand AI concepts and terms like machine learning, deep learning and neural networks. You will be exposed to various issues and concerns surrounding AI such as ethics and bias, & jobs, and get advice from experts about learning and starting a career in AI.  You will also demonstrate AI in action with a mini project.",Data Science,Machine Learning,Course,English,"Data Science,Deep Learning,Artificial Intelligence (AI),Jobs,Machine Learning,",Rav Ahuja,4.7,"10,615 ",Approx. 9 hours to complete,Coursera
703, System Administration and IT Infrastructure Services,https://www.coursera.org/learn/system-administration-it-infrastructure-services,"This course will transition you from working on a single computer to an entire fleet. Systems administration is the field of IT that’s responsible for maintaining reliable computers systems in a multi-user environment. In this course, you’ll learn about the infrastructure services that keep all organizations, big and small, up and running. We’ll deep dive on cloud so that you’ll understand everything from typical cloud infrastructure setups to how to manage cloud resources. You'll also learn how to manage and configure servers and how to use industry tools to manage computers, user information, and user productivity. Finally, you’ll learn how to recover your organization’s IT infrastructure in the event of a disaster.",Information Technology,Support and Operations,Course,English,"Directory Service,Lightweight Directory Access Protocol (LDAP),Backup,",Google Career Certificates,4.7,"22,160 ",Approx. 25 hours to complete,Coursera
157,PostgreSQL for Everybody Specialization,https://www.coursera.org/specializations/postgresql-for-everybody,"SQL: From Basic to Advanced. Learn SQL skills you can use in an actual, real-world environment",Computer Science,Mobile and Web Development,Specialization,English,"Json, Database (DBMS), Natural Language Processing, SQL, ","Charles Russell Severance ,",4.7,803 ,Approximately 4 months to complete,Coursera
156,Databases for Data Scientists Specialization,https://www.coursera.org/specializations/databases-for-data-scientists,"All about Databases for Data Scientists. Learn to design and create efficient and effective relational databases, fill them with data, and work with them using SQL.",Information Technology,Data Management,Specialization,English,"Database (DB) Design, Data Warehousing, NoSQL, database administration, SQL, Database (DBMS), Relational Models, Normalization, Entity–Relationship (E-R) Model, Data Science, Database Application, SQL (Structured Query Language), ","Di Wu ,Alan Paradise ,",4.7,259 ,Approximately 4 months to complete,Coursera
710,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,"Get started in Cloud Computing with this beginner friendly, self-paced course! You will gain the foundational knowledge required for understanding cloud computing from a business perspective and also as a cloud practitioner.  ",Information Technology,Cloud Computing,Course,English,"Cloud Native,Devops,Iaas PaaS Saas,Hybrid Multicloud,Cloud Computing,",Rav Ahuja,4.7,"3,538 ",Approx. 12 hours to complete,Coursera
714,Connected Leadership,https://www.coursera.org/learn/connected-leadership,"This course is designed to maximize your ability to create change at the individual, team and system levels. Through study, reflection, and deploying practical tools, you will establish a firm connection between your clearly articulated Purpose, effective Priorities, visualized Potential for success, and pathway to maximized Progress. But, what does that mean in practice? ",Personal Development,Personal Development,Course,English,"Emotional Intelligence,Team Building,Systems Thinking,Leadership And Management,Team Management,",Peter Boyd,4.7,66 ,Approx. 31 hours to complete,Coursera
722,SQL: A Practical Introduction for Querying Databases,https://www.coursera.org/learn/sql-practical-introduction-for-querying-databases,"Much of the world's data lives in databases. SQL (or Structured Query Language) is a powerful programming language that is used for communicating with and manipulating data in databases. A working knowledge of databases and SQL is a must for anyone who wants to start a career in Data Engineering, Data Warehousing, Data Analytics, Data Science or Business Intelligence. The purpose of this course is to help you learn and apply foundational and intermediate knowledge of the SQL language, and become familiar with many relational database (RDBMS) concepts along the way.",Data Science,Data Analysis,Course,English,"Create, Read, Update And Delete,Data Analysis,MySQL,Relational Database Management System (RDBMS),SQL,",Rav Ahuja,4.7,38 ,Approx. 21 hours to complete,Coursera
686,Operating Systems and You: Becoming a Power User,https://www.coursera.org/learn/os-power-user,"In this course -- through a combination of video lectures, demonstrations, and hands-on practice -- you’ll learn about the main components of an operating system and how to perform critical tasks like managing software and users, and configuring hardware. ",Information Technology,Support and Operations,Course,English,"Powershell,Linux File Systems,Linux,Command-Line Interface,",Google Career Certificates,4.7,"24,990 ",Approx. 33 hours to complete,Coursera
723,Reducing Gun Violence in America: Evidence for Change,https://www.coursera.org/learn/gun-violence,"Reducing Gun Violence in America: Evidence for Change is designed to provide learners with the best available science and insights from top scholars across the country as well as the skills to understand which interventions are the most effective to offer a path forward for reducing gun violence in our homes, schools, and communities.",Health,Public Health,Course,English,"Gun Violence Epidemiology,Community Change,Public Health Interventions,American Law & Policy,","Daniel W. Webster, ScD, MPH",4.7,241 ,Approx. 17 hours to complete,Coursera
150,People and Soft Skills for Professional and Personal Success Specialization,https://www.coursera.org/specializations/people-and-soft-skills-for-professional-success,Develop key power skills to boost your work life. Master powerful people and soft skills for achieving professional success.,Personal Development,Personal Development,Specialization,English,"Presentation Skills, Communication Skills, Professional Development, People Skills, Soft skills, teamwork, Listening Skills, Communication, Critical Thinking, Creative Skills, Powerpoint Skills, Agility, ","Skills Network ,",4.7,146 ,Approximately 2 months to complete,Coursera
731,ITIL 4 Exam Preparation,https://www.coursera.org/learn/itil-4-exam-preparation,"ITIL® 4 Foundation Test Preparation is designed to introduce learners to the key concepts, terminology, and best practices for creating, and improving the quality of IT services across the IT organization. This class is focused on exam preparation. Through a series of self-paced learning, practice quizzes and exams, students become acquainted with ITIL terminology, and how it applies to the Service Value Lifecycle.",Information Technology,Support and Operations,Course,English,"ITIL 4 Foundation topics,ITIL Terminogy,",Allyson Pippin,4.7,805 ,Approx. 17 hours to complete,Coursera
149,Business Statistics and Analysis Specialization,https://www.coursera.org/specializations/business-statistics-analysis,Build Data Analysis and Business Modeling Skills. Gain the ability to apply statistics and data analysis tools to various business applications.,Data Science,Probability and Statistics,Specialization,English,"Microsoft Excel, Linear Regression, Statistical Hypothesis Testing, Lookup Table, Data Analysis, Pivot Table, Statistics, Statistical Analysis, Normal Distribution, Poisson Distribution, Log–Log Plot, Interaction (Statistics), ","Sharad Borle ,",4.7,"7,080 ",Approximately 5 months to complete,Coursera
147,Six Sigma Green Belt Specialization,https://www.coursera.org/specializations/six-sigma-green-belt,Improve Your Career With Advanced Six Sigma. Dive deeper into proven principles and tools to improve quality assurance in your organization,Business,Business Essentials,Specialization,English,"Lean Six Sigma, Process Improvement, Six Sigma Green Belt, Six Sigma, Process Capability, ","David Cook, PhD ,Bill Bailey, PhD ,Christina Scherrer, PhD ,Gregory Wiles, PhD ,",4.7,"3,495 ",Approximately 5 months to complete,Coursera
738,Machine Learning with Python,https://www.coursera.org/learn/machine-learning-with-python,Get ready to dive into the world of Machine Learning (ML) by using Python! This course is for you whether you want to advance your Data Science career or get started in Machine Learning and Deep Learning.  ,Data Science,Machine Learning,Course,English,"SciPy and scikit-learn,Machine Learning,regression,classification,Hierarchical Clustering,",SAEED AGHABOZORGI,4.7,"13,939 ",Approx. 12 hours to complete,Coursera
740,Global Diplomacy – Diplomacy in the Modern World,https://www.coursera.org/learn/global-diplomacy,"The Global Diplomacy course is a unique offering to the MOOC environment. Bringing together cutting edge research in the broad fields of Diplomatic and International Studies, award winning distance learning delivery and the instructors previous experience of delivering a successful MOOC. Please see the volume Global Diplomacy: Theories, Types and Models authored with Dr Alison Holmes, (Westview, 2016), and the Understanding Research Methods MOOC from Coursera.   ",Social Sciences,Governance and Society,Course,English,"Policy Analysis,Art,History,International Relations,","Dr J. Simon Rofe, SOAS, University of London",4.7,"4,348 ",Approx. 13 hours to complete,Coursera
144,Neuroscience and Neuroimaging Specialization,https://www.coursera.org/specializations/computational-neuroscience,"Familiarize yourself with fundamental concepts in neuroscience, like Functional Magnetic Resonance Imaging (fMRI), neurohacking (in R), and neuroimaging.",Data Science,Data Analysis,Specialization,English,"Experiment, Neuroscience, R Programming, Image Processing, Statistics, Statistical Analysis, Statistical Model, Preprocessor, Brain, Neurology, ","Arnold Bakker ,Martin Lindquist, PhD, MSc ,Tor Wager, PhD ,Dr. Elizabeth Sweeney  ,Ciprian M. Crainiceanu ,John Muschelli III  ,",4.7,764 ,Approximately 4 months to complete,Coursera
3025,How to Become a UX Designer,https://www.udacity.com/course/ux-designer-nanodegree--nd578,Design impactful user experiences for products in today’s digital world. Build a portfolio that showcases your ability to transform user research to high-fidelity interactive designs.,,,,," UI Kits and Plugins, UI Design, Iterative Product Design, High Fidelity Prototypes, User Research Planning, Accessible User Experience Design, Solution Sketching, Production-Ready Assets, Product Prototyping, Product Design Principles, Low Fidelity Prototypes, Human-Centered Design, Guerilla Design Sprints, Design Systems, User Interviews, Usability Testing",,4.7,,Estimated 3 Months to complete,Udacity
679,Stanford Introduction to Food and Health,https://www.coursera.org/learn/food-and-health,"Around the world, we find ourselves facing global epidemics of obesity, Type 2 Diabetes and other predominantly diet-related diseases. To address these public health crises, we urgently need to explore innovative strategies for promoting healthful eating. There is strong evidence that global increases in the consumption of heavily processed foods, coupled with cultural shifts away from the preparation of food in the home, have contributed to high rates of preventable, chronic disease. In this course, learners will be given the information and practical skills they need to begin optimizing the way they eat. This course will shift the focus away from reductionist discussions about nutrients and move, instead, towards practical discussions about real food and the environment in which we consume it. By the end of this course, learners should have the tools they need to distinguish between foods that will support their health and those that threaten it. In addition, we will present a compelling rationale for a return to simple home cooking, an integral part of our efforts to live longer, healthier lives.",Health,Nutrition,Course,English,"Health Informatics,Nutrition,Food Safety,Food Science,","Maya Adam, MD",4.7,"28,857 ",Approx. 6 hours to complete,Coursera
3023,Learn React,https://www.udacity.com/course/react-nanodegree--nd019,Become a successful React developer by learning to build declarative user interfaces for the web with React and manage state more predictably in your applications with Redux.,,,,," React Component State, React Router, React Native Basics, React Native OS APIs, React Hooks, React Design Patterns, React Native Styling, Create React App, Basic React, Application State Management with Redux, React-Redux Bindings, Jest, JavaScript Functions, Unit Testing, Software Testing, Integration Testing, Fetching Data, CSS-in-JS, Mobile App Styling, Mobile Data Management, Application Development Best Practices, Code Debugging, Test-Driven Development, Data Lifecycle Management",,4.7,,Estimated 2 months to complete,Udacity
173,Financial Technology (Fintech) Innovations Specialization,https://www.coursera.org/specializations/financialtechnology,,Business,Finance,Specialization,English,"Credit Technology, Cryptocurrency, Smart Investing, Blockchain, Payment Systems, processing payments, Payment Processing, payment technology, Value Propositions, decentralization algorithms, consensus algorithms, blockchain as a business solution, ","Robert Dittmar ,Andrew Wu ,",4.7,"1,465 ",Approximately 4 months to complete,Coursera
2691,Budgeting and Scheduling Projects,https://www.coursera.org/learn/schedule-projects?specialization=project-management,A good project schedule helps all team members’ work together to meet project objectives. A project budget with realistic cost constraints is also an essential bedrock of any project. In this course you’ll learn to plan and stick to time and cost constraints in order to ensure the success of your projects.,Business,Leadership and Management,Course,English,"Schedule,Project Management,Budget,Budget Estimation,","Margaret  Meloni,  MBA, PMP",4.7,"8,887 ",Approx. 6 hours to complete,Coursera
485,IBM z/OS Mainframe Practitioner Professional Certificate,https://www.coursera.org/professional-certificates/ibm-z-mainframe,"Launch your career as an IBM z/OS Practitioner. Build skills in IBM Z, a platform used in the world's most critical businesses. ",Information Technology,Data Management,Professional Certificate,English,"Linux,Mainframe,z systems,security,IBM Z,",Jeff Bisti,4.7,788 reviews,2 months at 5 hours a week,Coursera
2687,Project Management: Foundations and Initiation,https://www.coursera.org/learn/project-management-foundations-initiation?specialization=meem-project-management,"Project Management: Foundations and Initiation provides students the foundational knowledge of how engineering projects are managed and initiated. Project managers are responsible for project scope, stakeholder management, effective communication, and team leadership. In this course, you will develop introductory skills needed to manage traditional engineering projects, along with tools needed to engage stakeholders and build diverse teams.",Business,Leadership and Management,Course,English,"Resource Management,Engineering management,Business Communication,Team Management,Project Management,","Christy Bozic, PhD, PMP",4.7,150 ,Approx. 23 hours to complete,Coursera
3024,Deep Learning,https://www.udacity.com/course/deep-learning-nanodegree--nd101,Learn to leverage the capabilities of deep learning tools to fix complex problems and unlock next-level results for enterprises.,,,,," Recurrent Neural Networks, Generative Adversarial Networks, Convolutional Neural Networks, Long-Short Term Memory Networks, Deep Learning Fluency, CycleGAN, Backpropagation, Autoencoders, Model Training, Model Evaluation, Hyperparameter Tuning, Cloud-Based Machine Learning, PyTorch, Metric Learning, Sentiment Analysis, Image Classification, Image Generation, SageMaker Model Monitor, Logs, API Gateway, Model Deployment, NumPy",,4.7,,4 months to complete,Udacity
178,Finance for Technical Managers Specialization,https://www.coursera.org/specializations/finance-for-technical-managers,Launch your career in financial management. Master tools and techniques to perform a financial analysis.,Business,Leadership and Management,Specialization,English,"Product Cost Analysis, Project valuation, financial statement analysis, Discounted Cash Flow Analysis, Financial Adviser, time value of money, Cost Estimation Techniques, Application to Personal Finances, Project Valuation: NPV IRR and Payback Period, Creating a Compelling Project Business Case, Project Selection Techniques, Risk Management: Scenario and Sensitivity Analysis, ","Michael J. Readey, Ph.D. ,",4.7,33 ,Approximately 4 months to complete,Coursera
494,UCI Project Management Professional Certificate,https://www.coursera.org/professional-certificates/applied-project-management,,Business,Leadership and Management,Professional Certificate,English,"Schedule,Project,Program Management,Project Planning,","Hassan Kafshi , 
Margaret Meloni, MBA, PMP , 
Peter Kim, PMP, MBA , 
Shelly Wright",4.7,275 reviews,6 months at 8 hours a week,Coursera
2681,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework?specialization=ibm-ai-foundations-for-business,"This course is intended for business and technical professionals involved in strategic decision-making focused on bringing AI into their enterprises. Through the use of a conceptual model called “The AI Ladder”, participants in this course will learn the requirements, terms and concepts associated with successfully developing and deploying AI solutions in their enterprises.  After completing this course you will be able to explain and describe each of the steps required to ensure success when you build and deploy AI solutions in your business enterprise.",Business,Leadership and Management,Course,English,"Artificial Intelligence (AI),Management,Analytics,Innovation,Leadership,",Mark J Grover,4.7,272 ,Approx. 2 hours to complete,Coursera
174,Business Strategies for A Better World Specialization,https://www.coursera.org/specializations/wharton-global-business-strategy,Develop Business Strategies for Social Impact. Learn the skills you need to help your purpose-driven business thrive,Business,Leadership and Management,Specialization,English,"Social Return On Investment (SROI), Corruption, Social Entrepreneurship, Socially Responsible Investing, Global Financial Crisis, Trend Analysis, Economy, Trading, Strategic Management, ","Mauro Guillen ,Philip Nichols ,James D. Thompson ,Ian ""Mac"" MacMillan ,Katherine Klein ,Christopher Geczy ,",4.7,"1,463 ",Approximately 4 months to complete,Coursera
172,Microsoft Azure Data Fundamentals DP-900 Exam Prep Specialization,https://www.coursera.org/specializations/microsoft-azure-dp-900-data-fundamentals,"Launch Your Career in Data Science. Learn the fundamentals of database concepts in a cloud environment, get basic skilling in cloud data services, and build their foundational knowledge of cloud data services within Microsoft Azure.",Data Science,Data Analysis,Specialization,English,"Describe how to work with relational data on Azure, Describe core data concepts, Describe how to work with non-relational data on Azure, Describe an analytics workload on Azure, Microsoft Azure, Data Management, Data Storage, Data Concepts, Database (DBMS), NoSQL, SQL, Relational Data, "," Microsoft ,",4.7,394 ,Approximately 4 months to complete,Coursera
678,Foundations of Data Science,https://www.coursera.org/learn/foundations-of-data-science,"This is the first of seven courses in the Google Advanced Data Analytics Certificate, which will help develop the skills needed to apply for more advanced data professional roles, such as an entry-level data scientist or advanced-level data analyst. Data professionals analyze data to help businesses make better decisions. To do this, they use powerful techniques like data storytelling, statistics, and machine learning. In this course, you’ll begin your learning journey by exploring the role of data professionals in the workplace. You’ll also learn about the project workflow PACE (Plan, Analyze, Construct, Execute) and how it can help you organize data projects.   ",Data Science,Data Analysis,Course,English,"Sharing Insights With Stakeholders,Effective Written Communication,Asking Effective Questions,Cross-Functional Team Dynamics,Project Management,",Google Career Certificates,4.7,161 ,Approx. 21 hours to complete,Coursera
655,Ask Questions to Make Data-Driven Decisions,https://www.coursera.org/learn/ask-questions-make-decisions,"This is the second course in the Google Data Analytics Certificate. These courses will equip you with the skills needed to apply to introductory-level data analyst jobs. You’ll build on your understanding of the topics that were introduced in the first Google Data Analytics Certificate course. The material will help you learn how to ask effective questions to make data-driven decisions, while connecting with stakeholders’ needs. Current Google data analysts will continue to instruct and provide you with hands-on ways to accomplish common data analyst tasks with the best tools and resources.",Data Science,Data Analysis,Course,English,"Spreadsheet,Questioning,Decision-Making,Problem Solving,Data Analysis,",Google Career Certificates,4.7,"24,198 ",Approx. 21 hours to complete,Coursera
663,The Bits and Bytes of Computer Networking,https://www.coursera.org/learn/computer-networking,This course is designed to provide a full overview of computer networking. We’ll cover everything from the fundamentals of modern networking technologies and protocols to an overview of the cloud to practical applications and network troubleshooting. ,Information Technology,Networking,Course,English,"Domain Name System (DNS),Ipv4,Network Model,Troubleshooting,",Google Career Certificates,4.7,"43,556 ",Approx. 27 hours to complete,Coursera
171,Functional Programming in Scala Specialization,https://www.coursera.org/specializations/scala,Program on a Higher Level. Write elegant functional code to analyze data that's big or small,Computer Science,Software Development,Specialization,English,"Scala Programming, Parallel Computing, Apache Spark, Functional Programming, Recursion, Immutable Data Types, Higher-Order Function, Laziness, Type Class, Referential Transparency, Reactive Programming, Data Structure, ","Martin Odersky ,Prof. Viktor Kuncak ,Dr. Aleksandar Prokopec ,Prof. Heather Miller ,Julien Richard-Foy ,",4.7,"6,835 ",Approximately 7 months to complete,Coursera
667,What is Data Science? ,https://www.coursera.org/learn/what-is-datascience,"Do you want to know why Data Science has been labelled as the sexiest profession of the 21st century? After taking this course you will be able to answer this question, and get a thorough understanding of what is Data Science, what data scientists do, and learn about career paths in the field. ",Data Science,Data Analysis,Course,English,"Data Science,Deep Learning,Machine Learning,Big Data,Data Mining,",Rav Ahuja,4.7,"62,499 ",Approx. 7 hours to complete,Coursera
668,Fundamentals of Project Planning and Management,https://www.coursera.org/learn/uva-darden-project-management,"Projects are all around us. Virtually every organization runs projects, either formally or informally. We are engaged in projects at home and at work. Across settings, planning principles and execution methodologies can offer ways in which projects can be run more effectively and efficiently. Project management provides organizations (and individuals) with the language and the frameworks for scoping projects, sequencing activities, utilizing resources, and minimizing risks.",Business,Business Essentials,Course,English,"Risk Analysis,Project Planning,Planning,Management,Project Management,",Yael Grushka-Cockayne,4.7,"8,375 ",Approx. 8 hours to complete,Coursera
2668,AWS Fundamentals: Building Serverless Applications,https://www.coursera.org/learn/aws-fundamentals-building-serverless-applications?specialization=aws-fundamentals,This course will introduce you to Amazon Web Services (AWS) serverless architecture. Through demonstrations and hands-on exercises you'll learn skills in building and deploying serverless solutions. ,Information Technology,Cloud Computing,Course,English,"AWS Lambda,Amazon Lex,Amazon API Gateway,serverless architecture,Amazon Dynamodb,",Wes Gruver,4.7,"2,905 ",Approx. 10 hours to complete,Coursera
170,Climate Change and Sustainable Investing Specialization,https://www.coursera.org/specializations/climatechangeandsustainableinvesting,"Study the economics and finance of climate change. With this specialization, learners will gain a basic understanding of the science of climate change, which  is a fundamental requirement for a good understanding of the pros and cons of different climate policies as well as a good understanding of the  impact of climate change on companies and investment portfolios.",Business,Finance,Specialization,English,"Understand the various policy approaches involved in the transition to a low carbon economy including in particular ""cap & trade"" carbon markets, Learn to assess how climate change impacts financial portfolios and and how to manage climate risk in equity portfolios, Understand how climate change risks impact corporate decisions and company value, Understand the instruments investment funds and solutions used to finance clean technologies and clean energy, Understanding the evidence for climate change and for its anthropogenic origin, Understand the likely impacts on the real economy of the different courses of actions ahead of us, Evaluate projects on a portfolio basis the economic attractiveness of various abatement projects, Assess critically the economic desirability of different technologically feasible abatement technologies, Understand how climate change risk exposure affects corporate decisions and value, Map the financial risks and opportunities of climate change, Understand the instruments investment funds and solutions to finance clean technologies and clean energy, Assess how climate change impacts financial intermediaries and systemic risks, ","RICCARDO REBONATO - EDHEC BUSINESS SCHOOL ,LIONEL MARTELLINI -EDHEC BUSINESS SCHOOL ,GIANFRANCO GIANFRATE - EDHEC BUSINESS SCHOOL ,EMANUELE CHINI - EDHEC BUSINESS SCHOOL ,",4.7,186 ,Approximately 5 months to complete,Coursera
671,"HTML, CSS, and Javascript for Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers,"Do you realize that the only functionality of a web application that the user directly interacts with is through the web page? Implement it poorly and, to the user, the server-side becomes irrelevant! Today’s user expects a lot out of the web page: it has to load fast, expose the desired service, and be comfortable to view on all devices: from a desktop computers to tablets and mobile phones.",Computer Science,Mobile and Web Development,Course,English,"HTML,JavaScript,Css Frameworks,Cascading Style Sheets (CSS),",Yaakov Chaikin,4.7,"15,248 ",Approx. 40 hours to complete,Coursera
741,Introduction to Financial Accounting,https://www.coursera.org/learn/wharton-accounting,"Master the technical skills needed to analyze financial statements and disclosures for use in financial analysis, and learn how accounting standards and managerial incentives affect the financial reporting process. By the end of this course, you’ll be able to read the three most common financial statements: the income statement, balance sheet, and statement of cash flows. Then you can apply these skills to a real-world business challenge as part of the Wharton Business Foundations Specialization.",Business,Business Essentials,Course,English,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",Brian J Bushee,4.7,"7,744 ",Approx. 13 hours to complete,Coursera
750,Marketing Analytics,https://www.coursera.org/learn/uva-darden-market-analytics,Organizations large and small are inundated with data about consumer choices. But that wealth of information does not always translate into better decisions. Knowing how to interpret data is the challenge -- and marketers in particular are increasingly expected to use analytics to inform and justify their decisions. ,Business,Marketing,Course,English,"Marketing Experiments,Customer Lifetime Value,Regression Analysis,Marketing Analytics,Brand Equity,",Rajkumar Venkatesan,4.7,"6,259 ",Approx. 16 hours to complete,Coursera
759,Data Analysis with Python,https://www.coursera.org/learn/data-analysis-with-python,Analyzing data with Python is an essential skill for Data Scientists and Data Analysts. This course will take you from the basics of data analysis with Python to building and evaluating data models.  ,Data Science,Data Analysis,Course,English,"Predictive Modelling,Python Programming,Data Analysis,Data Visualization (DataViz),Model Selection,",Joseph Santarcangelo,4.7,"16,505 ",Approx. 14 hours to complete,Coursera
836,"Sequences, Time Series and Prediction",https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,"If you are a software developer who wants to build scalable AI-powered algorithms, you need to understand how to use the tools to build them. This Specialization will teach you best practices for using TensorFlow, a popular open-source framework for machine learning.",Data Science,Machine Learning,Course,English,"Forecasting,Machine Learning,Tensorflow,Time Series,prediction,",Laurence Moroney,4.7,"4,741 ",Approx. 22 hours to complete,Coursera
